,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_logistic_classifier__solver,param_logistic_classifier__penalty,param_logistic_classifier__max_iter,param_logistic_classifier__C,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted,split0_test_roc_auc_ovr,split1_test_roc_auc_ovr,split2_test_roc_auc_ovr,split3_test_roc_auc_ovr,split4_test_roc_auc_ovr,mean_test_roc_auc_ovr,std_test_roc_auc_ovr,rank_test_roc_auc_ovr,split0_train_roc_auc_ovr,split1_train_roc_auc_ovr,split2_train_roc_auc_ovr,split3_train_roc_auc_ovr,split4_train_roc_auc_ovr,mean_train_roc_auc_ovr,std_train_roc_auc_ovr
0,246.46704392433168,157.9642173334193,2.078155183792114,0.07596479870340056,newton-cg,,1000,206.913808111479,"{'logistic_classifier__solver': 'newton-cg', 'logistic_classifier__penalty': None, 'logistic_classifier__max_iter': 1000, 'logistic_classifier__C': 206.913808111479}",0.40253540406086874,0.39943339882389395,0.3974414415641461,0.3986924543721057,0.3979501498229365,0.3992105697287902,0.0017939393783645142,1,0.40192147588961474,0.40052454963812717,0.39751277323485895,0.3998082952321526,0.3971046791456369,0.3993743546280781,0.0018229641691022212,0.5458824922332448,0.5426516580456355,0.5407172261844919,0.54197364296848,0.5411373819799474,0.54247248028236,0.0018315310134931506,1,0.5449728185328659,0.5436439551665203,0.5406845657189093,0.5429277199130509,0.5403361157112304,0.5425130350085154,0.00176543232837864,0.7482055508309277,0.7484784046575507,0.747677756121741,0.7476052689734506,0.7468035990339559,0.7477541159235251,0.000576169460677889,1,0.7513275236437599,0.7518909193542558,0.750515749405909,0.7516328548788606,0.7513713860557307,0.7513476866677031,0.0004624955084069052
1,208.50557732582092,67.04885402182015,2.0391623973846436,0.10662246322009768,newton-cg,l2,5000,0.004832930238571752,"{'logistic_classifier__solver': 'newton-cg', 'logistic_classifier__penalty': 'l2', 'logistic_classifier__max_iter': 5000, 'logistic_classifier__C': 0.004832930238571752}",0.4024911383439855,0.39960024652599246,0.3964744059030036,0.39916916371560884,0.39820212476164535,0.39918741585004713,0.0019706123985202373,10,0.40179633989999336,0.40071608431611905,0.39660106816761753,0.4004271645315534,0.39732345412492986,0.3993728222080426,0.0020333203795778157,0.545821162927286,0.5428209836883698,0.5397501343709364,0.54246822094102,0.5413666430437466,0.5424454289942717,0.0019982758879208947,10,0.5448532457751095,0.5438282323553959,0.5397754882327158,0.5435412981339313,0.5405601615339933,0.5425116852062292,0.001978460188922995,0.7481463719534646,0.7484125792496541,0.7476361461102853,0.747561612127099,0.7467516512229461,0.7477016721326898,0.0005708935195421553,10,0.7512692140288783,0.7518236571760791,0.7504569019843991,0.7515705143421033,0.7513127485296361,0.7512866072122192,0.000460091855710588
2,265.858143901825,87.03573662971586,1.979867935180664,0.022620294228990184,newton-cg,l2,1000,0.615848211066026,"{'logistic_classifier__solver': 'newton-cg', 'logistic_classifier__penalty': 'l2', 'logistic_classifier__max_iter': 1000, 'logistic_classifier__C': 0.615848211066026}",0.40253540406086874,0.39943339882389395,0.3974380365090013,0.3986924543721057,0.3979501498229365,0.39920988871776125,0.0017946113618091551,8,0.40192147588961474,0.40052454963812717,0.39751107070438796,0.3998082952321526,0.3971046791456369,0.39937401412198387,0.0018233119824173339,0.5458823510034599,0.5426516408582516,0.540713719163637,0.54197364296848,0.5411373236292671,0.5424717355246191,0.0018321592015977724,8,0.5449725891519781,0.5436438977476397,0.5406827657808864,0.5429277199130509,0.5403361170004911,0.5425126179188092,0.001765733687669853,0.7482045697396384,0.7484777513552942,0.7476775172759633,0.7476051447301598,0.746804174566864,0.747753831533584,0.0005756743566514997,5,0.7513273797235179,0.751890370576206,0.75051527612966,0.7516324688307894,0.7513711688149438,0.7513473328150235,0.0004624883060073927
3,62.21568961143494,11.567806834241898,2.3389514923095702,0.04151535475685612,lbfgs,l2,1000,1.623776739188721,"{'logistic_classifier__solver': 'lbfgs', 'logistic_classifier__penalty': 'l2', 'logistic_classifier__max_iter': 1000, 'logistic_classifier__C': 1.623776739188721}",0.40253880911601364,0.39943339882389395,0.39742101123327694,0.39868904930536636,0.3979501498229365,0.3992064836602975,0.0017994392595748051,9,0.40192658348102783,0.40052625216859816,0.397468507442612,0.3998082952321526,0.39710553041014773,0.39936703374690763,0.001833499024229943,0.545883483896072,0.5426516410552913,0.540692312519712,0.5419716670257473,0.5411375863210262,0.5424673381635697,0.0018367724463069096,9,0.5449767390373065,0.5436449117007194,0.5406410987605341,0.5429278379800514,0.5403366692748696,0.5425054513506963,0.001775582690656536,0.7482013609922847,0.7484742611020548,0.7476800583196146,0.7476040128495846,0.7468042018543505,0.7477527790235778,0.0005742787639293912,9,0.7513255475745217,0.7518872076092488,0.7505206267031252,0.7516329998273807,0.7513707442515785,0.751347425193171,0.00045989913681925617
4,260.0349911689758,156.19046780696107,2.036978769302368,0.09335871279454389,newton-cg,,100,1438.44988828766,"{'logistic_classifier__solver': 'newton-cg', 'logistic_classifier__penalty': None, 'logistic_classifier__max_iter': 100, 'logistic_classifier__C': 1438.44988828766}",0.40253540406086874,0.39943339882389395,0.3974414415641461,0.3986924543721057,0.3979501498229365,0.3992105697287902,0.0017939393783645142,1,0.40192147588961474,0.40052454963812717,0.39751277323485895,0.3998082952321526,0.3971046791456369,0.3993743546280781,0.0018229641691022212,0.5458824922332448,0.5426516580456355,0.5407172261844919,0.54197364296848,0.5411373819799474,0.54247248028236,0.0018315310134931506,1,0.5449728185328659,0.5436439551665203,0.5406845657189093,0.5429277199130509,0.5403361157112304,0.5425130350085154,0.00176543232837864,0.7482055508309277,0.7484784046575507,0.747677756121741,0.7476052689734506,0.7468035990339559,0.7477541159235251,0.000576169460677889,1,0.7513275236437599,0.7518909193542558,0.750515749405909,0.7516328548788606,0.7513713860557307,0.7513476866677031,0.0004624955084069052
5,250.3165259361267,166.2205212368979,2.0321272373199464,0.09624918950107568,newton-cg,,100,0.004832930238571752,"{'logistic_classifier__solver': 'newton-cg', 'logistic_classifier__penalty': None, 'logistic_classifier__max_iter': 100, 'logistic_classifier__C': 0.004832930238571752}",0.40253540406086874,0.39943339882389395,0.3974414415641461,0.3986924543721057,0.3979501498229365,0.3992105697287902,0.0017939393783645142,1,0.40192147588961474,0.40052454963812717,0.39751277323485895,0.3998082952321526,0.3971046791456369,0.3993743546280781,0.0018229641691022212,0.5458824922332448,0.5426516580456355,0.5407172261844919,0.54197364296848,0.5411373819799474,0.54247248028236,0.0018315310134931506,1,0.5449728185328659,0.5436439551665203,0.5406845657189093,0.5429277199130509,0.5403361157112304,0.5425130350085154,0.00176543232837864,0.7482055508309277,0.7484784046575507,0.747677756121741,0.7476052689734506,0.7468035990339559,0.7477541159235251,0.000576169460677889,1,0.7513275236437599,0.7518909193542558,0.750515749405909,0.7516328548788606,0.7513713860557307,0.7513476866677031,0.0004624955084069052
6,65.81858119964599,11.449304960165167,2.1805789470672607,0.025820462213569127,lbfgs,,2500,0.08858667904100823,"{'logistic_classifier__solver': 'lbfgs', 'logistic_classifier__penalty': None, 'logistic_classifier__max_iter': 2500, 'logistic_classifier__C': 0.08858667904100823}",0.40253880911601364,0.39943339882389395,0.3974414415641461,0.39868904930536636,0.3979501498229365,0.3992105697264713,0.001795398929394105,5,0.40192658348102783,0.4005254009033627,0.39751021943915243,0.3998082952321526,0.39710553041014773,0.39937520589316866,0.0018248092396049068,0.5458835243480439,0.542651352605215,0.5407147484820559,0.5419716670257473,0.5411375863210262,0.5424717757564176,0.001832462350605959,5,0.5449767476229249,0.5436444052608105,0.5406828684335725,0.5429278401547374,0.5403366326911386,0.5425136988326368,0.0017668150066897192,0.7482009180106645,0.7484747069360105,0.7476827863725019,0.7476043725824576,0.7468037152201942,0.7477532998243658,0.0005743957959791766,7,0.7513257180896349,0.7518880537135391,0.7505236606252533,0.7516331737549721,0.7513704363201199,0.7513482085007039,0.00045902443146683534
7,67.96811766624451,13.387366546919116,2.3308388233184814,0.19737342223265084,lbfgs,,100,3792.690190732246,"{'logistic_classifier__solver': 'lbfgs', 'logistic_classifier__penalty': None, 'logistic_classifier__max_iter': 100, 'logistic_classifier__C': 3792.690190732246}",0.40253880911601364,0.39943339882389395,0.3974414415641461,0.39868904930536636,0.3979501498229365,0.3992105697264713,0.001795398929394105,5,0.40192658348102783,0.4005254009033627,0.39751021943915243,0.3998082952321526,0.39710553041014773,0.39937520589316866,0.0018248092396049068,0.5458835243480439,0.542651352605215,0.5407147484820559,0.5419716670257473,0.5411375863210262,0.5424717757564176,0.001832462350605959,5,0.5449767476229249,0.5436444052608105,0.5406828684335725,0.5429278401547374,0.5403366326911386,0.5425136988326368,0.0017668150066897192,0.7482009180106645,0.7484747069360105,0.7476827863725019,0.7476043725824576,0.7468037152201942,0.7477532998243658,0.0005743957959791766,7,0.7513257180896349,0.7518880537135391,0.7505236606252533,0.7516331737549721,0.7513704363201199,0.7513482085007039,0.00045902443146683534
8,69.06943354606628,12.098039271892011,2.0349352836608885,0.08165762302862235,lbfgs,l2,1000,545.5594781168514,"{'logistic_classifier__solver': 'lbfgs', 'logistic_classifier__penalty': 'l2', 'logistic_classifier__max_iter': 1000, 'logistic_classifier__C': 545.5594781168514}",0.40253880911601364,0.39943339882389395,0.3974414415641461,0.39868904930536636,0.3979501498229365,0.3992105697264713,0.001795398929394105,5,0.40192658348102783,0.4005254009033627,0.39751021943915243,0.3998082952321526,0.39710553041014773,0.39937520589316866,0.0018248092396049068,0.5458835243480439,0.542651352605215,0.5407147484820559,0.5419716670257473,0.5411375863210262,0.5424717757564176,0.001832462350605959,5,0.5449767476229249,0.5436444052608105,0.5406828684335725,0.5429278401547374,0.5403366326911386,0.5425136988326368,0.0017668150066897192,0.748201354519809,0.7484747185333749,0.7476826828324078,0.74760412657213,0.7468037302048883,0.747753322532522,0.0005744771261258489,6,0.751325389739263,0.7518879202941815,0.7505236077179084,0.7516330327229591,0.7513705080186689,0.7513480916985962,0.0004589984759779895
9,243.86024680137635,173.6665618538024,2.003733205795288,0.019171233604387015,newton-cg,,1000,0.0018329807108324356,"{'logistic_classifier__solver': 'newton-cg', 'logistic_classifier__penalty': None, 'logistic_classifier__max_iter': 1000, 'logistic_classifier__C': 0.0018329807108324356}",0.40253540406086874,0.39943339882389395,0.3974414415641461,0.3986924543721057,0.3979501498229365,0.3992105697287902,0.0017939393783645142,1,0.40192147588961474,0.40052454963812717,0.39751277323485895,0.3998082952321526,0.3971046791456369,0.3993743546280781,0.0018229641691022212,0.5458824922332448,0.5426516580456355,0.5407172261844919,0.54197364296848,0.5411373819799474,0.54247248028236,0.0018315310134931506,1,0.5449728185328659,0.5436439551665203,0.5406845657189093,0.5429277199130509,0.5403361157112304,0.5425130350085154,0.00176543232837864,0.7482055508309277,0.7484784046575507,0.747677756121741,0.7476052689734506,0.7468035990339559,0.7477541159235251,0.000576169460677889,1,0.7513275236437599,0.7518909193542558,0.750515749405909,0.7516328548788606,0.7513713860557307,0.7513476866677031,0.0004624955084069052
